Data Source Name,Agency Number,Registration Contract ID,Commodity Line,OGE Contract #,Contract Purpose,Budget Name,OGE Registered Amt,Prime Contractor Name,Prime Contractor Address,Prime Contractor City,Prime Contractor State,Prime Contractor Zip
NYCEDC,z81,CTA180120127205491, 9,38040001,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 590653.8,PAVARINI MCGOVERN LLC,"770 BROADWAY, 10/F",NEW YORK,NY,10003
NYCEDC,z81,CTA180120127205491, 6,16850004,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 15432.08,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120127205491, 3,16850004,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 12102.47,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120127205554, 1,25770001,FA - Yankee's Capital Streetscape Swap,FA - Yankee's Capital Streetscape Swap, 6400000.0,YANKEE STADIUM LLC.,1 STEINBRENNER DRIVE,TAMPA,FL,33614
NYCEDC,z81,CTA180120127205716, 1,NULL,FA - The Arthur Avenue Retail Market,FA - The Arthur Avenue Retail Market, 4520.39,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127205867, 4,26990002,Coney Island Carousel,Coney Island Carousel, 115000.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205867, 16,26990002,Coney Island Steeplechase Plaza,Coney Island Steeplechase Plaza, 403.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205867, 14,26990001,Coney Island Steeplechase Plaza,Coney Island Steeplechase Plaza, 74006.6,"EDAW, INC.",71 WEST 23RD STREET,NEW YORK,NY,10010
NYCEDC,z81,CTA180120127205867, 3,26990002,Coney Island Steeplechase Plaza,Coney Island Steeplechase Plaza, 476066.76,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205867, 10,47580001,Coney Island Steeplechase Plaza,Coney Island Steeplechase Plaza, 62301.2,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127205867, 5,26990002,Coney Island Carousel,Coney Island Carousel, 146000.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205867, 9,26990002,Coney Island Steeplechase Plaza,Coney Island Steeplechase Plaza, 110511.28,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205867, 11,26990002,Coney Island Steeplechase Plaza,Coney Island Steeplechase Plaza, 153320.01,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205867, 12,26990001,Coney Island Steeplechase Plaza,Coney Island Steeplechase Plaza, 90000.0,"EDAW, INC.",71 WEST 23RD STREET,NEW YORK,NY,10010
NYCEDC,z81,CTA180120127205867, 2,26990002,Coney Island Steeplechase Plaza,Coney Island Steeplechase Plaza, 209291.32,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205867, 15,26990002,Coney Island - Parachute Jump Lighting 2,Coney Island - Parachute Jump Lighting 2, 163814.3,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205867, 7,26990002,Coney Island - Parachute Jump Lighting 2,Coney Island - Parachute Jump Lighting 2, 138384.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205867, 13,26990001,Coney Island - Parachute Jump Lighting 2,Coney Island - Parachute Jump Lighting 2, 15993.4,"EDAW, INC.",71 WEST 23RD STREET,NEW YORK,NY,10010
NYCEDC,z81,CTA180120127205867, 8,26990002,Coney Island Steeplechase Plaza,Coney Island Steeplechase Plaza, 96048.95,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205867, 6,26990002,Coney Island - Parachute Jump Lighting 2,Coney Island - Parachute Jump Lighting 2, 126000.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205867, 1,26990002,Coney Island Steeplechase Plaza,Coney Island Steeplechase Plaza, 4984102.17,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205897, 7,23960002,Pier 35  and 36 Rehabilitation,Pier 35  and 36 Rehabilitation, 48788.97,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120127205897, 9,23960002,Pier 35  and 36 Rehabilitation,Pier 35  and 36 Rehabilitation, 57042.74,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120127205897, 1,16850006,Pier 35  and 36 Rehabilitation,Pier 35  and 36 Rehabilitation, 626860.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205897, 5,23960002,Pier 35  and 36 Rehabilitation,Pier 35  and 36 Rehabilitation, 143186.72,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120127205897, 3,23960002,Pier 35  and 36 Rehabilitation,Pier 35  and 36 Rehabilitation, 62033.56,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120127205897, 8,16850006,Pier 35  and 36 Rehabilitation,Pier 35  and 36 Rehabilitation, 35615.19,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205897, 4,23960002,Pier 35  and 36 Rehabilitation,Pier 35  and 36 Rehabilitation, 638980.11,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120127205897, 2,16850006,Pier 35  and 36 Rehabilitation,Pier 35  and 36 Rehabilitation, 84140.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205897, 6,16850006,Pier 35  and 36 Rehabilitation,Pier 35  and 36 Rehabilitation, 252453.94,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205898, 1,16850006,FA - Governors Island Redevelopment,FA - Governors Island Redevelopment, 673050.57,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205898, 2,16850006,FA - Governors Island Redevelopment,FA - Governors Island Redevelopment, 238789.27,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205971, 1,21490008,CNED - Bedford Stuyvesant,CNED - Bedford Stuyvesant, 325345.11,TRIUMPH CONSTRUCTION CORPORTATION,1354 SENECA AVENUE,BRONX,NY,10474
NYCEDC,z81,CTA180120127205971, 2,32020003,CNED - Bedford Stuyvesant,CNED - Bedford Stuyvesant, 210265.97,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127205986, 1,33880001,FA - Whitney Museum Renovation and Expansion,FA - Whitney Museum Renovation and Expansion, 23000000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127205987, 1,33880001,FA - Whitney Museum Renovation and Expansion,FA - Whitney Museum Renovation and Expansion, 2400000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127206001, 1,23960002,Rehabilitation of Ferry Landings,Rehabilitation of Ferry Landings, 60544.76,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120127206001, 2,23960002,Rehabilitation of Ferry Landings,Rehabilitation of Ferry Landings, 25680.77,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120127206046, 1,16850006,Pier 79 - Additional Work,Pier 79 - Additional Work, 903350.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127206106, 2,23960001,Piers 88 & 90 Cluster Encapsulation Project,Piers 88 & 90 Cluster Encapsulation Project, 117223.42,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127206106, 6,23960001,Piers 88 & 90 Cluster Encapsulation Project,Piers 88 & 90 Cluster Encapsulation Project, 107223.02,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127206106, 7,23960006,Piers 88 & 90 Cluster Encapsulation Project,Piers 88 & 90 Cluster Encapsulation Project, 99989.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127206106, 3,23960001,Piers 88 & 90 Cluster Encapsulation Project,Piers 88 & 90 Cluster Encapsulation Project, 528851.17,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127206106, 1,23960001,Piers 88 & 90 Cluster Encapsulation Project,Piers 88 & 90 Cluster Encapsulation Project, 7952440.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127206106, 4,23960001,Piers 88 & 90 Cluster Encapsulation Project,Piers 88 & 90 Cluster Encapsulation Project, 251744.09,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127206106, 5,23960001,Piers 88 & 90 Cluster Encapsulation Project,Piers 88 & 90 Cluster Encapsulation Project, 626726.67,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127206316, 6,16850005,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 19500.12,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206316, 12,16850005,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 470220.98,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206316, 8,16850005,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 106679.68,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206316, 13,16850005,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 26643.06,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206316, 9,16850005,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 108188.31,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206316, 7,47580003,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 202000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127206316, 11,16850005,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 442232.17,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206316, 3,16850005,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 532217.11,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206316, 10,16850005,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 336374.0,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206316, 2,16850005,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 499000.0,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206316, 4,16850005,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 389742.61,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206316, 14,16850005,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 59179.82,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206316, 5,16850005,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 12744.28,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206316, 1,16850005,BAM LDC - Strand Theatre Redevelopment,BAM LDC - Strand Theatre Redevelopment, 640998.95,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206496, 3,16230005,High Line,High Line, 15434.0,"LIRO PROGRAM & CONSTRUCTION MGT,PC",THREE AERIAL WAY,SYOSSET,NY,11791
NYCEDC,z81,CTA180120127206496, 1,16230005,High Line - Section 2,High Line - Section 2, 100000.0,"LIRO PROGRAM & CONSTRUCTION MGT,PC",THREE AERIAL WAY,SYOSSET,NY,11791
NYCEDC,z81,CTA180120127206496, 2,16230005,High Line,High Line, 20800.0,"LIRO PROGRAM & CONSTRUCTION MGT,PC",THREE AERIAL WAY,SYOSSET,NY,11791
NYCEDC,z81,CTA180120127206556, 3,16850005,SBMT - Axis,SBMT - Axis, 563547.3,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206556, 2,16850005,SBMT - Axis,SBMT - Axis, 93924.55,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206556, 6,16850005,SBMT - Axis,SBMT - Axis, 121687.5,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206556, 5,16850005,SBMT - Axis,SBMT - Axis, 20281.25,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206556, 4,16850005,SBMT - Axis,SBMT - Axis, 20281.25,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206556, 1,16850005,SBMT - Axis,SBMT - Axis, 29857.55,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127206841, 1,33630003,SBMT Pier - Environmental Monitoring,SBMT Pier - Environmental Monitoring, 12985.52,TRC ENVIRONMENTAL CORPORATION,21 GRIFFIN ROAD NORTH,WINDSOR,CT,6095
NYCEDC,z81,CTA180120127206856, 1,38410001,"FA - Eden II School for Autistic Children, Inc.","FA - Eden II School for Autistic Children, Inc.", 2149875.0,"EDEN II SCHOOL FOR AUTISTIC CHILDREN, INC.",150 GRANITE AVENUE,STATEN ISLAND,NY,10303
NYCEDC,z81,CTA180120127206886, 1,47520001,New York Academy of Sciences,New York Academy of Sciences, 248309.0,NEW YORK ACADEMY OF SCIENCES,7 WORLD TRADE CENTER,NEW YORK,NY,10007
NYCEDC,z81,CTA180120127207321, 1,NULL,FA - Orchestra of St. Lukes Theater Renovation,FA - Orchestra of St. Lukes Theater Renovation, 27626.14,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127207321, 3,NULL,New York Academy of Sciences,New York Academy of Sciences, 6208.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127207321, 4,NULL,FA - Federation of Italian American Organizations,FA - Federation of Italian American Organizations, 12971.58,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127207321, 2,NULL,FA - SUNY Downstate Biotech Incubator Phase 3,FA - SUNY Downstate Biotech Incubator Phase 3, 13605.78,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127207396, 1,38370001,FA - SUNY Downstate Biotech Incubator Phase 3,FA - SUNY Downstate Biotech Incubator Phase 3, 1000000.0,RESEARCH FOUNDATION OF SUNY,35 STATE STREET,ALBANY,NY,12207
NYCEDC,z81,CTA180120127207397, 1,38370001,FA - SUNY Downstate Biotech Incubator Phase 3,FA - SUNY Downstate Biotech Incubator Phase 3, 1513000.0,RESEARCH FOUNDATION OF SUNY,35 STATE STREET,ALBANY,NY,12207
NYCEDC,z81,CTA180120127207546, 5,23960004,Piers 13 & 14,Piers 13 & 14, 166177.0,TISHMAN CONSTRUCTION CORPORATION,"666 FIFTH AVENUE,",NEW YORK,NY,10103
NYCEDC,z81,CTA180120127207546, 3,23960004,Piers 13 & 14,Piers 13 & 14, 165889.0,TISHMAN CONSTRUCTION CORPORATION,"666 FIFTH AVENUE,",NEW YORK,NY,10103
NYCEDC,z81,CTA180120127207546, 2,23960004,Piers 13 & 14,Piers 13 & 14, 68734.0,TISHMAN CONSTRUCTION CORPORATION,"666 FIFTH AVENUE,",NEW YORK,NY,10103
NYCEDC,z81,CTA180120127207546, 1,23960004,Piers 13 & 14,Piers 13 & 14, 147640.0,TISHMAN CONSTRUCTION CORPORATION,"666 FIFTH AVENUE,",NEW YORK,NY,10103
NYCEDC,z81,CTA180120127207546, 4,23960004,Piers 13 & 14,Piers 13 & 14, 1046457.0,TISHMAN CONSTRUCTION CORPORATION,"666 FIFTH AVENUE,",NEW YORK,NY,10103
NYCEDC,z81,CTA180120127207591, 2,33630009,Staten Island Esplanade Emergency Bulkhead Work,Staten Island Esplanade Emergency Bulkhead Work, 32285.01,TRC ENVIRONMENTAL CORPORATION,21 GRIFFIN ROAD NORTH,WINDSOR,CT,6095
NYCEDC,z81,CTA180120127207591, 3,16850006,Staten Island Esplanade Emergency Bulkhead Work,Staten Island Esplanade Emergency Bulkhead Work, 73645.01,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127207591, 1,16850006,Staten Island Esplanade Emergency Bulkhead Work,Staten Island Esplanade Emergency Bulkhead Work, 248339.01,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120137200136, 4,23960002,Reconstruction of ADA for Ferry Landings,Reconstruction of ADA for Ferry Landings, 286.0,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120137200136, 5,23960002,Reconstruction of ADA for Ferry Landings,Reconstruction of ADA for Ferry Landings, 356107.0,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120137200136, 3,23960002,Reconstruction of ADA for Ferry Landings,Reconstruction of ADA for Ferry Landings, 362000.0,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120137200136, 2,23960002,Reconstruction of ADA for Ferry Landings,Reconstruction of ADA for Ferry Landings, 237807.0,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120137200136, 1,23960002,Reconstruction of ADA for Ferry Landings,Reconstruction of ADA for Ferry Landings, 348814.78,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120137200229, 2,16850006,Randall's Island - Add'l Construction,Randall's Island - Add'l Construction, 42540.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120137200229, 1,16850006,Randall's Island - Add'l Construction,Randall's Island - Add'l Construction, 159984.25,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120137200331, 1,16850005,Port Security Grant Funds,Port Security Grant Funds, 25091.0,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137200331, 3,16850005,Port Security Grant Funds,Port Security Grant Funds, 1715.9,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137200331, 2,16850005,Port Security Grant Funds,Port Security Grant Funds, 33861.0,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137200571, 1,23960002,W. 216th St Bulkhead Improvements,W. 216th St Bulkhead Improvements, 74920.0,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120137200571, 2,23960002,W. 216th St Bulkhead Improvements,W. 216th St Bulkhead Improvements, 146742.95,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120137200752, 3,21400003,Downtown Brooklyn Redevelopment - Fulton Mall,Downtown Brooklyn Redevelopment - Fulton Mall, 139192.67,TROCOM CONSTRUCTION,46-27 54TH ROAD,MASPETH,NY,11378
NYCEDC,z81,CTA180120137200752, 1,21400003,Downtown Brooklyn Redevelopment - Fulton Mall,Downtown Brooklyn Redevelopment - Fulton Mall, 15515.3,TROCOM CONSTRUCTION,46-27 54TH ROAD,MASPETH,NY,11378
NYCEDC,z81,CTA180120137200752, 4,21400003,Downtown Brooklyn Redevelopment - Fulton Mall,Downtown Brooklyn Redevelopment - Fulton Mall, 110686.98,TROCOM CONSTRUCTION,46-27 54TH ROAD,MASPETH,NY,11378
NYCEDC,z81,CTA180120137200752, 2,21400002,Downtown Brooklyn Redevelopment - Fulton Mall,Downtown Brooklyn Redevelopment - Fulton Mall, 19971.0,"HENNINGSON, DURHAM & RICHARDSON",500 7TH AVENUE,NEW YORK,NY,10018
NYCEDC,z81,CTA180120137200752, 5,21400003,Downtown Brooklyn Redevelopment - Fulton Mall,Downtown Brooklyn Redevelopment - Fulton Mall, 100613.22,TROCOM CONSTRUCTION,46-27 54TH ROAD,MASPETH,NY,11378
NYCEDC,z81,CTA180120137201336, 2,15770001,Staten Island North Shore Esplanade,Staten Island North Shore Esplanade, 51600.16,"ABEL BAINNSON BUTZ, LLP",80 EIGHTH AVENUE,NEW YORK,NY,10011
NYCEDC,z81,CTA180120137201336, 1,15770001,Staten Island North Shore Esplanade,Staten Island North Shore Esplanade, 62864.84,"ABEL BAINNSON BUTZ, LLP",80 EIGHTH AVENUE,NEW YORK,NY,10011
NYCEDC,z81,CTA180120137201426, 1,22880001,FA - SBMT Pier (SIMS Recycling),FA - SBMT Pier (SIMS Recycling), 11396000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137201772, 3,26290002,Flatbush Revitalization,Flatbush Revitalization, 0.0,COMMUNITY DEVLEOPMENT PROPERTIES BROOKLYN INC.,708 THIRD AVENUE SUITE 710,NEW YORK,NY,10017
NYCEDC,z81,CTA180120137201772, 2,26290002,Flatbush Revitalization,Flatbush Revitalization, 20550000.0,COMMUNITY DEVLEOPMENT PROPERTIES BROOKLYN INC.,708 THIRD AVENUE SUITE 710,NEW YORK,NY,10017
NYCEDC,z81,CTA180120137201772, 4,26290002,Flatbush Revitalization,Flatbush Revitalization, 0.0,COMMUNITY DEVLEOPMENT PROPERTIES BROOKLYN INC.,708 THIRD AVENUE SUITE 710,NEW YORK,NY,10017
NYCEDC,z81,CTA180120137201772, 1,26290002,Flatbush Revitalization,Flatbush Revitalization, 10000000.0,COMMUNITY DEVLEOPMENT PROPERTIES BROOKLYN INC.,708 THIRD AVENUE SUITE 710,NEW YORK,NY,10017
NYCEDC,z81,CTA180120137202074, 1,16850005,Moore Street Market,Moore Street Market, 33508.14,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137202074, 2,16850005,Moore Street Market,Moore Street Market, 44207.0,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137202074, 3,16850005,Moore Street Market,Moore Street Market, 2000.0,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137202371, 1,25470002,FA - Intrepid Museum Foundation,FA - Intrepid Museum Foundation, 37000.0,HUDSON RIVER PARK TRUST,353 WEST STREET 2ND FLOOR,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137202371, 2,25470002,FA - Intrepid Museum Foundation,FA - Intrepid Museum Foundation, 602365.59,HUDSON RIVER PARK TRUST,353 WEST STREET 2ND FLOOR,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137202476, 3,23960006,Manhattan Cruise Terminal - Viaduct Concrete Rehabilitation,Manhattan Cruise Terminal - Viaduct Concrete Rehabilitation, 22554.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137202476, 1,23960006,Manhattan Cruise Terminal - Viaduct Concrete Rehabilitation,Manhattan Cruise Terminal - Viaduct Concrete Rehabilitation, 139200.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137202476, 4,23960006,Manhattan Cruise Terminal - Viaduct Concrete Rehabilitation,Manhattan Cruise Terminal - Viaduct Concrete Rehabilitation, 1204205.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137202476, 2,23960006,Manhattan Cruise Terminal - Viaduct Concrete Rehabilitation,Manhattan Cruise Terminal - Viaduct Concrete Rehabilitation, 220629.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137202776, 1,23960001,Passenger Ship Terminal - Brooklyn Cruise Terminal,Passenger Ship Terminal - Brooklyn Cruise Terminal, 214787.44,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137202956, 1,23960002,South Street Seaport - Pier 16 Rehab,South Street Seaport - Pier 16 Rehab, 29364.36,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120137203346, 7,16550009,34th Street Ferry Landing,34th Street Ferry Landing, 102379.48,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137203346, 2,16550009,34th Street Ferry Landing,34th Street Ferry Landing, 150728.73,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137203346, 3,16550009,34th Street Ferry Landing,34th Street Ferry Landing, 52818.48,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137203346, 4,16550009,34th Street Ferry Landing,34th Street Ferry Landing, 54973.96,To Be Announced,N/A,N/A,N/A,N/A
